id,brand,name,price,currency,description,rating,category,product_type,tag_list
39,physicians formula,Physicians Formula Organic Wear CC Curl + Care Mascara ,15.79,None,The ​1st ever 100% natural mascara with 70% organic ingredients combines the benefits of curl and care for eyelash curler results without the risk of lash loss.  Innovative formula features Physicians Formula's proprietary 100% Natural Origin CurlBooster™ Technology for 2 levels of CC Performance: Curl & Volumize Lashes Condition & Nourish LashesHypoallergenic. Fragrance Free. Gluten Free. Opthalmologist Approved. 100% Free of Harsh Chemicals. 100% Free of Synthetic Preservatives. 100% Free of Parabens. 100% Free of GMO's (Genetically Modified Organisms). 100% Free of Synthetic Colors. ,3.2,None,mascara,"['Natural', 'Gluten Free']"
38,marcelle,Marcelle Ultimate Lash Mascara,10.99,None,"Fabulously full lashes for star-like appeal.Marcelle Ultimate Lash Mascara is all about transformation, from thin to plump, thick 
and full lashes. Specially designed wand is easy to use and applies just
 the right amount of mascara for maximum lash volume that is free of 
clumps and mess. Formulated with proteins and revitalizing ingredients 
to give lashes the royal treatment and last a long, long time without 
flaking. Strong, full lashes are guaranteed, plus it's hypoallergenic 
and perfume-free so it's perfect for everyone.",4.5,None,mascara,"['Canadian', 'Gluten Free']"
37,e.l.f.,e.l.f. Studio Lengthening & Volumizing Mascara,4.99,None,"Achieve thicker, fuller, and longer lashes that are beautiful and 
natural with e.l.f. Studio Lengthening & Volumizing Mascara. The enlarged brush coats your lashes evenly for an enhanced 
appeal.  The unique formula is clump free and quick drying so you can 
have color that stays on all day with no smudging and no flaking.Ingredients: Aqua(Water), Caprylic/Caprictri Glycerides, Cera Carnauba (Carnauba) 
Wax, Synthetic Beeswax, Styrene/Acrylates/Ammonium Methacrylate 
Copolymer, Stearic Acid, Cetyl Alcohol, Glyceryl,Stearate SE, PVP, 
Triethanolamine, Triacontanyl PVP, Hydroxyethyl Cellulose, Benzyl 
Alcohol, Methylchloroisothiazolinone, Methylisothiazolinone

May Contain: Iron Oxides(CI 77891, CI 77892, CI 77899)
",4.0,None,mascara,['Vegan']
36,wet n wild,Wet n Wild Mega Protein Mascara,3.49,None,"Wet n Wild Mega Protein Mascara is a nourishing mascara conditions lashes with soy and wheat proteins and acai oil for healthier, fuller lashes.",5.0,None,mascara,[]
35,covergirl,CoverGirl Lashblast Volume Blasting Waterproof Mascara,9.99,None,"Get a blast of lush, volumized lashes! LashBlast’s patented 
volume-boosting formula and patent-pending brush are designed to max-out
 each and every lash, leaving you with the ultimate big lash look.Features: Instant volume and fullnessSmudge and smear-proofHypoallergenic and suitable for contact lens wearers",5.0,None,mascara,[]
34,covergirl,CoverGirl LashBlast Fusion Mascara ,9.99,None,"Experience COVERGIRL's first ever volume + length mascara!The 
fiberstretch formula and oversized brush make every little lash bigger, 
fuller, longer -looking and more dramatic.* 							                     
       	
                                *vs bare lashesFeatures: Super-Volumizing + Buildable fiber-strength lengtheningThickens and extends the look of your natural lashes",4.8,None,mascara,[]
33,covergirl,CoverGirl Professional Natural Lash Mascara Clear,6.99,None,"For natural beautiful looking lashes! The CoverGirl clear gel formula and curved brush separates lashes while conditioning. It helps tame unruly brows too!Features:Natural looking lashesBeautifully tamed browsLasts all dayApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",4.0,None,mascara,[]
32,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,None,"Define-A-Lash Lengthening & Defining Mascara is a zero-clump mascara that creates stunning length and clean definition. The flexible brush is shaped to the lash to elongate and define lashes, one by one. The built-in wiper contours brush to remove excess formula, ensuring clean deposit on lashes. There is no smudging, smearing or flaking, and the smooth, lightweight formula feels comfortable on lashes.Allergy tested, ophthalmologist tested and contact lens safe.

",4.4,None,mascara,[]
31,covergirl,CoverGirl LastBlast Clump Crusher Mascara ,9.99,None,"A breakthrough in no-clump mascara! Get 200% more volume and zero 
clumps. Features an innovative double-sided brush with lash-loading and 
clump-combing zones to crush clumps.Features: 200% more volume, zero clumpsInnovative curved brushSuper-volumized, beautifully separated lashes",4.5,None,mascara,[]
30,almay,Almay One Coat Get Up & Grow Mascara,10.99,None,"Almay One Coat Get Up & Grow Mascara instantly lengthens and strengthens lashes every time you use it.Features:
Anti-breakage pro-vitamin formula defends against damage so lashes continue to grow their longest
Unique brush shape fits eye contours perfectly so that you reach every last lash in just one coat
Clump free
Extra gentle formula is safe even for sensitive eyes

Hypoallergenic. Ophthalmologist Tested.",4.3,None,mascara,[]
29,maybelline,Maybelline Great Lash - Clear,7.79,None,"Great Lash Clear Washable Mascara is a crystal clear formula that gives a softer, fuller look.The gentle brush separates lashes into a perfect fan. It contains panthenol to condition lashes, glycerin for a soft feel. This is great for shaping and setting brows. Contact lens safe, opthalmologist tested.
 ",3.8,None,mascara,[]
28,physicians formula,Physicians Formula Organic Wear Jumbo Lash Mascara,15.79,None,"Physicians Formula Organic Wear Jumbo Lash Mascara gives you 100% Dramatic Volume & Glamour. Additional Features: 100% of the Total Ingredients are from Natural Origin.  47% of the Total Ingredients are from Organic Farming.  OrganiSoy Moisturizes and helps nourish lashes.  Eco-Olive a natural antioxidant, shields lashes from harsh environmental aggressors. Directions for Use: Sweep mascara brush from lash base to tips. Apply multiple coats for 
added volume. Can easily be washed off with soap and water or removed 
with Physicians Formula Eye Makeup Remover Pads or Lotions.Ingredients: Citrus Aurantium Dulcis (Orange) Fruit Water.* Glycerin. Iron Oxide. 
Microcrystalline Cellulose. Glyceryl Stearate. Water. Beeswax.* Jojoba 
Esters. Tapioca Starch.* Copernicia Cerifera (Carnauba) Wax.* Stearic 
Acid.  Glyceryl Caprylate. Aloe Barbadensis Leaf Juice.* Cellulose Gum. 
Cucumis Sativus (Cucumber) Fruit Extract.* Glycine Soya (Soybean) Oil.* 
Hydrolyzed Oryza Sativa (Rice) Protein. Leuconostoc/Radish Root Ferment 
Filtrate. Magnesium Aluminum Silicate. Olea Europaea (Olive) Leaf 
Extract.* May Contain: Titanium Dioxide.Hypoallergenic. Fragrance free. Opthamologist approved.",3.1,None,mascara,"['Natural', 'Gluten Free']"
27,dr. hauschka,Dr. Hauschka Mascara,33.0,None,"Mascara creates fuller lashes that accentuate your eyes. Medicinal extracts of eyebright, black tea and neem leaves have a soothing effect on the sensitive eye area while rose wax and jojoba oil protect and fortify each individual eyelash. Ophthalmologically and dermatologically tested.Features:Truly natural and organic cosmetics, certified to NATRUE and/or BDIH standardsFree from chemical/synthetic fragrances and preservativesFree from mineral oils, parabens, silicone and PEGDermatologically tested for sensitive skinWherever possible, all raw materials come from controlled organic or Demeter cultivation and are recovered under fair conditionsIngredients (Black, Blue):Ingredients Water (Aqua), Alcohol, Sorbitol, Ricinus Communis (Castor) Seed Oil, Cetearyl Alcohol, Camellia Sinensis Leaf Extract, Melia Azadirachta Leaf Extract, Euphrasia Officinalis Extract, Hectorite, Hydrogenated Jojoba Oil, Beeswax (Cera Alba), Rosa Damascena Flower Wax, Fragrance (Parfum), Citronellol*, Geraniol*, Linalool*, Xanthan Gum, Lysolecithin, Silica, Iron Oxides (CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007).  *component of natural essential oilsIngredients (Brown):Water (Aqua), Alcohol, Sorbitol, Ricinus Communis (Castor) Seed Oil, Cetearyl Alcohol, Camellia Sinensis Leaf Extract, Melia Azadirachta Leaf Extract, Euphrasia Officinalis Extract, Hectorite, Hydrogenated Jojoba Oil, Beeswax (Cera Alba), Rosa Damascena Flower Wax, Fragrance (Parfum), Citronellol*, Geraniol*, Linalool*, Xanthan Gum, Lysolecithin, Maltodextrin, Silica, Carmine (CI 75470), Iron Oxides (CI 7749¹, CI 77492, CI 77499).  *component of natural essential oils",4.3,None,mascara,['Natural']
26,e.l.f.,e.l.f. Studio Waterproof Lengthening & Volumizing Mascara,4.99,None,"Achieve thicker, fuller, and longer lashes that are beautiful and 
natural with e.l.f. Studio Waterproof Lengthening & Volumizing Mascara. The enlarged brush coats your lashes evenly for an enhanced 
appeal.  The unique formula is clump free and quick drying so you can 
have color that stays on all day with no smudging and no flaking. 
Waterproof, tear-proof and sweat proof for a look that lasts against all
 odds.Ingredients: Aqua (Water), Caprylic/Caprictri Glycerides, Cera Carnauba (Carnauba) 
Wax, Synthetic Beeswax
Styrene/Acrylates/Ammonium Methacrylate Copolymer, Stearic Acid, Cetyl 
Alcohol, Glyceryl Stearate SE
PVP, Triethanolamine, Triacontanyl PVP, Hydroxyethyl Cellulose, Benzyl 
Alcohol, Methylchloroisothiazolinone, Methylisothiazolinone. May Contain: Iron Oxides(CI 77491, CI 77492, CI 77499)
",4.8,None,mascara,['Vegan']
25,l'oreal,L'Oreal Paris Extra Volume Collagen Mascara,13.99,None,L'Oreal's biggest volume builder! Introducing the latest innovation in mascara technology--Extra Volume Collagen Mascara. It's made with hydra-collagen and enhances the thickness of your lashes for up to 12x more impact without any clumps. Our patented brush is 50% bigger so it builds that incredible volume fast. Your lashes will build extra body and extra impact in just one sweep.,4.8,None,mascara,[]
24,almay,Almay One Coat Thickening Mascara,10.99,None,"Almay One Coat Thickening Mascara gives you up to 100% thicker lashes in one smooth, even coat. This volumizing formula builds lashes double thick in one quick, clump-free application. Nourishing formula is infused with aloe and vitamin B5 to help keep lashes conditioned and silky. Extra gentle, non irritating formula.Hypoallergenic. Ophthalmologist tested.",4.1,None,mascara,[]
23,maybelline,Maybelline Great Lash Big Mascara,7.79,None,"Live Big! Great Lash Big has a Bigger Brush for Great Big Live-It-Up Lashes!

The Great Big Brush provides a bigger, bolder lash effect
Great buildable formula still conditions as it thickens with even greater intensity
No clumps or globs
",4.0,None,mascara,[]
22,e.l.f.,e.l.f. Studio Mineral Infused Mascara,4.99,None,"e.l.f. Studio Mineral Infused Mascara creates fuller, healthier looking 
lashes.  Enhance lashes for a naturally thicker and more volumized look.
  The long-wear formula and unique silicone brush creates a clump free 
and defined application for gorgeous lashes all day.Ingredients: Aqua (Water), Caprylic/Capric Triglyceride, Cera Carnauba (Carnauba) 
Wax, Synthetic Beeswax, Styrene/Acrylates/Ammonium Methacrylate 
Copolymer, Stearic Acid, Cetyl Alcohol, Glyceryl Stearate SE, PVP, 
Triethanolamine , Triacontanyl PVP, Hydroxyethyl Cellulose, Caprylyl 
Glycol, Phenoxyethanol, Potassium Sorbate
May Contain: Iron Oxides (CI 77491 , CI 77492 , CI 77499), Manganese 
Violet (CI 77742) 

",4.3,None,mascara,['Vegan']
21,None,Earth Lab Raw Mascara,24.0,None,"This 100% natural, botanical based formula glides on effortlessly. You'll enjoy 
the silky smooth application which easily separates lashes and the best part - No Clumping, No Flaking, No Smudging, No Toxic Chemicals and No Parabens!Ingredients: Water/Aqua, Natural Beeswax, Copernicia Cerifera (Carnauba) Wax, 
Lecithin, Glyceryl Stearate, Glycerin, Xanthan Gum, Celluloses, Carthamus 
Tinctorius (Safflower) Seed Oil, Aloe Barbadensis Leaf Extract, Jojoba (Simmondsia 
Chinensis) Oil, Tocopherol, Chamomilla Recutita (Matricaria) Flower Extract, 
Rosmarinus Officinalis (Rosemary) Leaf Extract, Cucumis Sativus (Cucumber) Fruit 
Extract, Phenoxyethanol, Silica, Mica, Iron OxidesRaw Mascara guaranteed 12 months sealed and expires within 3 months of opening.For usage tips for Earth Lab Raw Mascara read our blog post.  ",4.1,None,mascara,"['Natural', 'Canadian']"
20,maybelline,Maybelline Great Lash Mascara,7.79,None,"Great Lash Waterproof Mascara conditions as it thickens lashes. The lash-doubling formula glides on smoothly to build great-looking smudge-proof lashes. The lash-building brush makes it easy to get a full lash look without clumps. Hypoallergenic and contact lens safe.
Allure 2008 Reader's Choice Award Winner for drugstore mascara.
",4.2,None,mascara,[]
19,l'oreal,L'Oreal Paris Double Extend Beauty Tubes,14.99,None,"Get the look of salon lash extensions with the new Double Extend Beauty Tubes Mascara! This new lash extension effect mascara visibly lengthens your lashes up to an astonishing 80%.Step 1: Ultra nourishing base coat infused with Ceramide R and D-Panthenol protects and strengthens lashes creating the perfect base for tube application.Step 2: Ultra-lengthening tube top coat sets to form lash-extending beauty tubes that visibly lengthen lashes to amazing new heights. Beauty tubes will not run, clump, flake or smudge and will stay on all-day.Step 3: Beauty tubes remove easily with just warm water – no makeup remover or rubbing required!

Clump-free length.
Smudge-proof.
Flake-proof.
Long wear hold.
Ophthalmologist and allergy tested.
Suitable for sensitive eyes and contact lens wearers.
Removes easily with plenty of warm water.
Fragrance-free.

 ",4.6,None,mascara,[]
18,l'oreal,L'Oreal Paris Telescopic Mascara,13.79,None,"Want longer, more defined lashes in a single sweep?L'Oreal Paris introduces amazing new technology that lengthens lashes to the extreme and intensifies them at their base. It will change the way women think about lengthening mascara.It's the 1st spectacular stretch-effect mascara from L'Oreal Paris.The High-Precision Flexible Brush stretches the formula towards infinity for up to 60% longer lashes.",4.7,None,mascara,[]
17,suncoat,Suncoat Sugar-Based Mascara,16.49,None,"This sugar-based natural mascara is another unique product from Suncoat. Made with natural sugar-based biopolymer, kaolin clay, earth pigments and enriched with Vitamin E, it naturally builds lash volume and length! It is a superior alternative for your sensitive eyes and for our environment!Features: Free of PVP (polyvinyl pyrrolidone polymer), acrylic copolymer, VA (vinyl acetate) polymerFree of fragrance, parabens, alcohol and glycolKind to sensitive eyesNaturally builds lash volume and lengthBiodegradable ingredientsVeganNot tested on animals Although NOT waterproof, this natural mascara has GREAT wear-ability. It resists smudging, but washes off easily with regular skin cleanser and water.Ingredients: Aqua (water), kaolin clay, vegetable glycerin, hydrolyzed Zee mays (corn) starch (natural sugar-based biopolymer), lecithin, Citrus grandis (grapefruit) seed extract, tocopherol (vitamin E), citric acid, pigments.",3.4,None,mascara,"['Natural', 'Vegan', 'Canadian']"
